espn_id,year,league,division,conference
331,2011,ncaafb,FCS,Big Sky Conference
2458,2011,ncaafb,FCS,Big Sky Conference
2464,2011,ncaafb,FCS,Big Sky Conference
2502,2011,ncaafb,FCS,Big Sky Conference
2692,2011,ncaafb,FCS,Big Sky Conference
324,2011,ncaafb,FCS,Big South Conference
2127,2011,ncaafb,FCS,Big South Conference
2241,2011,ncaafb,FCS,Big South Conference
2335,2011,ncaafb,FCS,Big South Conference
2506,2011,ncaafb,FCS,Big South Conference
2619,2011,ncaafb,FCS,Big South Conference
2678,2011,ncaafb,FCS,Big South Conference
48,2011,ncaafb,FCS,Coastal Athletic Association
113,2011,ncaafb,FCS,Coastal Athletic Association
119,2011,ncaafb,FCS,Coastal Athletic Association
160,2011,ncaafb,FCS,Coastal Athletic Association
222,2011,ncaafb,FCS,Coastal Athletic Association
227,2011,ncaafb,FCS,Coastal Athletic Association
256,2011,ncaafb,FCS,Coastal Athletic Association
257,2011,ncaafb,FCS,Coastal Athletic Association
295,2011,ncaafb,FCS,Coastal Athletic Association
311,2011,ncaafb,FCS,Coastal Athletic Association
2729,2011,ncaafb,FCS,Coastal Athletic Association
6,2011,ncaafb,FCS,FCS Independents
326,2011,ncaafb,FCS,FCS Independents
2247,2011,ncaafb,FCS,FCS Independents
2636,2011,ncaafb,FCS,FCS Independents
13,2011,ncaafb,FCS,Great West Conference
155,2011,ncaafb,FCS,Great West Conference
233,2011,ncaafb,FCS,Great West Conference
253,2011,ncaafb,FCS,Great West Conference
302,2011,ncaafb,FCS,Great West Conference
43,2011,ncaafb,FCS,Ivy League
108,2011,ncaafb,FCS,Ivy League
159,2011,ncaafb,FCS,Ivy League
163,2011,ncaafb,FCS,Ivy League
171,2011,ncaafb,FCS,Ivy League
172,2011,ncaafb,FCS,Ivy League
219,2011,ncaafb,FCS,Ivy League
225,2011,ncaafb,FCS,Ivy League
47,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
50,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2065,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2169,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2261,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2415,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2428,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2448,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2450,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2542,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
2569,2011,ncaafb,FCS,Mid-Eastern Athletic Conference
79,2011,ncaafb,FCS,Missouri Valley Football Conference
282,2011,ncaafb,FCS,Missouri Valley Football Conference
2287,2011,ncaafb,FCS,Missouri Valley Football Conference
2449,2011,ncaafb,FCS,Missouri Valley Football Conference
2460,2011,ncaafb,FCS,Missouri Valley Football Conference
2571,2011,ncaafb,FCS,Missouri Valley Football Conference
2623,2011,ncaafb,FCS,Missouri Valley Football Conference
2710,2011,ncaafb,FCS,Missouri Valley Football Conference
2754,2011,ncaafb,FCS,Missouri Valley Football Conference
399,2011,ncaafb,FCS,Northeast Conference
2115,2011,ncaafb,FCS,Northeast Conference
2184,2011,ncaafb,FCS,Northeast Conference
2405,2011,ncaafb,FCS,Northeast Conference
2523,2011,ncaafb,FCS,Northeast Conference
2529,2011,ncaafb,FCS,Northeast Conference
2598,2011,ncaafb,FCS,Northeast Conference
2681,2011,ncaafb,FCS,Northeast Conference
2803,2011,ncaafb,FCS,Northeast Conference
55,2011,ncaafb,FCS,Ohio Valley Conference
93,2011,ncaafb,FCS,Ohio Valley Conference
2046,2011,ncaafb,FCS,Ohio Valley Conference
2197,2011,ncaafb,FCS,Ohio Valley Conference
2198,2011,ncaafb,FCS,Ohio Valley Conference
2546,2011,ncaafb,FCS,Ohio Valley Conference
2630,2011,ncaafb,FCS,Ohio Valley Conference
2634,2011,ncaafb,FCS,Ohio Valley Conference
2635,2011,ncaafb,FCS,Ohio Valley Conference
46,2011,ncaafb,FCS,Patriot League
107,2011,ncaafb,FCS,Patriot League
322,2011,ncaafb,FCS,Patriot League
2083,2011,ncaafb,FCS,Patriot League
2142,2011,ncaafb,FCS,Patriot League
2230,2011,ncaafb,FCS,Patriot League
2329,2011,ncaafb,FCS,Patriot League
294,2011,ncaafb,FCS,Pioneer Football League
301,2011,ncaafb,FCS,Pioneer Football League
2086,2011,ncaafb,FCS,Pioneer Football League
2097,2011,ncaafb,FCS,Pioneer Football League
2166,2011,ncaafb,FCS,Pioneer Football League
2168,2011,ncaafb,FCS,Pioneer Football League
2181,2011,ncaafb,FCS,Pioneer Football League
2368,2011,ncaafb,FCS,Pioneer Football League
2413,2011,ncaafb,FCS,Pioneer Football League
2674,2011,ncaafb,FCS,Pioneer Football League
231,2011,ncaafb,FCS,Southern Conference
236,2011,ncaafb,FCS,Southern Conference
290,2011,ncaafb,FCS,Southern Conference
2026,2011,ncaafb,FCS,Southern Conference
2210,2011,ncaafb,FCS,Southern Conference
2535,2011,ncaafb,FCS,Southern Conference
2643,2011,ncaafb,FCS,Southern Conference
2717,2011,ncaafb,FCS,Southern Conference
2747,2011,ncaafb,FCS,Southern Conference
2110,2011,ncaafb,FCS,Southland Conference
2320,2011,ncaafb,FCS,Southland Conference
2377,2011,ncaafb,FCS,Southland Conference
2447,2011,ncaafb,FCS,Southland Conference
2466,2011,ncaafb,FCS,Southland Conference
2534,2011,ncaafb,FCS,Southland Conference
2545,2011,ncaafb,FCS,Southland Conference
2617,2011,ncaafb,FCS,Southland Conference
2010,2011,ncaafb,FCS,Southwestern Athletic Conference
2011,2011,ncaafb,FCS,Southwestern Athletic Conference
2016,2011,ncaafb,FCS,Southwestern Athletic Conference
2029,2011,ncaafb,FCS,Southwestern Athletic Conference
2296,2011,ncaafb,FCS,Southwestern Athletic Conference
2400,2011,ncaafb,FCS,Southwestern Athletic Conference
2504,2011,ncaafb,FCS,Southwestern Athletic Conference
2582,2011,ncaafb,FCS,Southwestern Athletic Conference
2640,2011,ncaafb,FCS,Southwestern Athletic Conference
2755,2011,ncaafb,FCS,Southwestern Athletic Conference
23,2011,ncaafb,FCS,Western Athletic Conference
62,2011,ncaafb,FCS,Western Athletic Conference
70,2011,ncaafb,FCS,Western Athletic Conference
166,2011,ncaafb,FCS,Western Athletic Conference
278,2011,ncaafb,FCS,Western Athletic Conference
328,2011,ncaafb,FCS,Western Athletic Conference
2348,2011,ncaafb,FCS,Western Athletic Conference
2440,2011,ncaafb,FCS,Western Athletic Conference
330,2011,ncaafb,NCAA Division II,CIAA
395,2011,ncaafb,NCAA Division II,CIAA
2075,2011,ncaafb,NCAA Division II,CIAA
2207,2011,ncaafb,NCAA Division II,CIAA
2220,2011,ncaafb,NCAA Division II,CIAA
2304,2011,ncaafb,NCAA Division II,CIAA
2339,2011,ncaafb,NCAA Division II,CIAA
2551,2011,ncaafb,NCAA Division II,CIAA
2611,2011,ncaafb,NCAA Division II,CIAA
2676,2011,ncaafb,NCAA Division II,CIAA
2736,2011,ncaafb,NCAA Division II,CIAA
2804,2011,ncaafb,NCAA Division II,CIAA
2940,2011,ncaafb,NCAA Division II,CIAA
125,2011,ncaafb,NCAA Division II,GLIAC
129,2011,ncaafb,NCAA Division II,GLIAC
131,2011,ncaafb,NCAA Division II,GLIAC
308,2011,ncaafb,NCAA Division II,GLIAC
437,2011,ncaafb,NCAA Division II,GLIAC
2222,2011,ncaafb,NCAA Division II,GLIAC
2224,2011,ncaafb,NCAA Division II,GLIAC
2273,2011,ncaafb,NCAA Division II,GLIAC
2292,2011,ncaafb,NCAA Division II,GLIAC
2392,2011,ncaafb,NCAA Division II,GLIAC
2477,2011,ncaafb,NCAA Division II,GLIAC
2838,2011,ncaafb,NCAA Division II,GLIAC
2886,2011,ncaafb,NCAA Division II,GLIAC
128,2011,ncaafb,NCAA Division II,Great Lakes
2119,2011,ncaafb,NCAA Division II,Great Lakes
2316,2011,ncaafb,NCAA Division II,Great Lakes
2402,2011,ncaafb,NCAA Division II,Great Lakes
2601,2011,ncaafb,NCAA Division II,Great Lakes
2666,2011,ncaafb,NCAA Division II,Great Lakes
2120,2011,ncaafb,NCAA Division II,Great Northwest
2278,2011,ncaafb,NCAA Division II,Great Northwest
2829,2011,ncaafb,NCAA Division II,Great Northwest
2848,2011,ncaafb,NCAA Division II,Great Northwest
3101,2011,ncaafb,NCAA Division II,Great Northwest
2028,2011,ncaafb,NCAA Division II,Gulf South
2033,2011,ncaafb,NCAA Division II,Gulf South
2170,2011,ncaafb,NCAA Division II,Gulf South
2264,2011,ncaafb,NCAA Division II,Gulf South
2271,2011,ncaafb,NCAA Division II,Gulf South
2453,2011,ncaafb,NCAA Division II,Gulf South
2568,2011,ncaafb,NCAA Division II,Gulf South
2673,2011,ncaafb,NCAA Division II,Gulf South
2695,2011,ncaafb,NCAA Division II,Gulf South
2698,2011,ncaafb,NCAA Division II,Gulf South
2888,2011,ncaafb,NCAA Division II,Gulf South
2822,2011,ncaafb,NCAA Division II,Independent DII
2824,2011,ncaafb,NCAA Division II,Independent DII
2825,2011,ncaafb,NCAA Division II,Independent DII
2876,2011,ncaafb,NCAA Division II,Independent DII
2882,2011,ncaafb,NCAA Division II,Independent DII
196,2011,ncaafb,NCAA Division II,Lone Star
199,2011,ncaafb,NCAA Division II,Lone Star
2000,2011,ncaafb,NCAA Division II,Lone Star
2025,2011,ncaafb,NCAA Division II,Lone Star
2122,2011,ncaafb,NCAA Division II,Lone Star
2191,2011,ncaafb,NCAA Division II,Lone Star
2201,2011,ncaafb,NCAA Division II,Lone Star
2395,2011,ncaafb,NCAA Division II,Lone Star
2627,2011,ncaafb,NCAA Division II,Lone Star
2658,2011,ncaafb,NCAA Division II,Lone Star
2704,2011,ncaafb,NCAA Division II,Lone Star
2837,2011,ncaafb,NCAA Division II,Lone Star
2916,2011,ncaafb,NCAA Division II,Lone Star
2927,2011,ncaafb,NCAA Division II,Lone Star
90,2011,ncaafb,NCAA Division II,Mid America
137,2011,ncaafb,NCAA Division II,Mid America
138,2011,ncaafb,NCAA Division II,Mid America
2118,2011,ncaafb,NCAA Division II,Mid America
2214,2011,ncaafb,NCAA Division II,Mid America
2231,2011,ncaafb,NCAA Division II,Mid America
2403,2011,ncaafb,NCAA Division II,Mid America
2437,2011,ncaafb,NCAA Division II,Mid America
2586,2011,ncaafb,NCAA Division II,Mid America
2654,2011,ncaafb,NCAA Division II,Mid America
2687,2011,ncaafb,NCAA Division II,Mid America
455,2011,ncaafb,NCAA Division II,Mountain East Conference
611,2011,ncaafb,NCAA Division II,Mountain East Conference
2128,2011,ncaafb,NCAA Division II,Mountain East Conference
2148,2011,ncaafb,NCAA Division II,Mountain East Conference
2249,2011,ncaafb,NCAA Division II,Mountain East Conference
2699,2011,ncaafb,NCAA Division II,Mountain East Conference
2707,2011,ncaafb,NCAA Division II,Mountain East Conference
2974,2011,ncaafb,NCAA Division II,Mountain East Conference
2986,2011,ncaafb,NCAA Division II,Mountain East Conference
284,2011,ncaafb,NCAA Division II,Northeast 10
2022,2011,ncaafb,NCAA Division II,Northeast 10
2038,2011,ncaafb,NCAA Division II,Northeast 10
2060,2011,ncaafb,NCAA Division II,Northeast 10
2441,2011,ncaafb,NCAA Division II,Northeast 10
2487,2011,ncaafb,NCAA Division II,Northeast 10
2583,2011,ncaafb,NCAA Division II,Northeast 10
2771,2011,ncaafb,NCAA Division II,Northeast 10
2830,2011,ncaafb,NCAA Division II,Northeast 10
132,2011,ncaafb,NCAA Division II,Northern Sun
134,2011,ncaafb,NCAA Division II,Northern Sun
389,2011,ncaafb,NCAA Division II,Northern Sun
425,2011,ncaafb,NCAA Division II,Northern Sun
559,2011,ncaafb,NCAA Division II,Northern Sun
2043,2011,ncaafb,NCAA Division II,Northern Sun
2364,2011,ncaafb,NCAA Division II,Northern Sun
2587,2011,ncaafb,NCAA Division II,Northern Sun
2594,2011,ncaafb,NCAA Division II,Northern Sun
2772,2011,ncaafb,NCAA Division II,Northern Sun
2817,2011,ncaafb,NCAA Division II,Northern Sun
2844,2011,ncaafb,NCAA Division II,Northern Sun
2851,2011,ncaafb,NCAA Division II,Northern Sun
3066,2011,ncaafb,NCAA Division II,Northern Sun
209,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
210,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
215,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
223,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
367,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2071,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2089,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2129,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2134,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2188,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2205,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2291,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2315,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2385,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2559,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
2858,2011,ncaafb,NCAA Division II,Pennsylvania State Athletic Conference
11,2011,ncaafb,NCAA Division II,Rocky Mountain
2001,2011,ncaafb,NCAA Division II,Rocky Mountain
2123,2011,ncaafb,NCAA Division II,Rocky Mountain
2146,2011,ncaafb,NCAA Division II,Rocky Mountain
2237,2011,ncaafb,NCAA Division II,Rocky Mountain
2424,2011,ncaafb,NCAA Division II,Rocky Mountain
2570,2011,ncaafb,NCAA Division II,Rocky Mountain
2703,2011,ncaafb,NCAA Division II,Rocky Mountain
2714,2011,ncaafb,NCAA Division II,Rocky Mountain
60,2011,ncaafb,NCAA Division II,SIAC
490,2011,ncaafb,NCAA Division II,SIAC
2013,2011,ncaafb,NCAA Division II,SIAC
2232,2011,ncaafb,NCAA Division II,SIAC
2310,2011,ncaafb,NCAA Division II,SIAC
2323,2011,ncaafb,NCAA Division II,SIAC
2396,2011,ncaafb,NCAA Division II,SIAC
2657,2011,ncaafb,NCAA Division II,SIAC
2805,2011,ncaafb,NCAA Division II,SIAC
2948,2011,ncaafb,NCAA Division II,SIAC
351,2011,ncaafb,NCAA Division II,South Atlantic
2105,2011,ncaafb,NCAA Division II,South Atlantic
2107,2011,ncaafb,NCAA Division II,South Atlantic
2331,2011,ncaafb,NCAA Division II,South Atlantic
2369,2011,ncaafb,NCAA Division II,South Atlantic
2444,2011,ncaafb,NCAA Division II,South Atlantic
2839,2011,ncaafb,NCAA Division II,South Atlantic
2913,2011,ncaafb,NCAA Division II,South Atlantic
49,2011,ncaafb,NCAA Division III,American Rivers Conference
63,2011,ncaafb,NCAA Division III,American Rivers Conference
67,2011,ncaafb,NCAA Division III,American Rivers Conference
263,2011,ncaafb,NCAA Division III,American Rivers Conference
2141,2011,ncaafb,NCAA Division III,American Rivers Conference
2155,2011,ncaafb,NCAA Division III,American Rivers Conference
2564,2011,ncaafb,NCAA Division III,American Rivers Conference
2685,2011,ncaafb,NCAA Division III,American Rivers Conference
2964,2011,ncaafb,NCAA Division III,American Rivers Conference
241,2011,ncaafb,NCAA Division III,American Southwest
2194,2011,ncaafb,NCAA Division III,American Southwest
2347,2011,ncaafb,NCAA Division III,American Southwest
2371,2011,ncaafb,NCAA Division III,American Southwest
2401,2011,ncaafb,NCAA Division III,American Southwest
2639,2011,ncaafb,NCAA Division III,American Southwest
2758,2011,ncaafb,NCAA Division III,American Southwest
2810,2011,ncaafb,NCAA Division III,American Southwest
2834,2011,ncaafb,NCAA Division III,American Southwest
341,2011,ncaafb,NCAA Division III,Atlantic Central
2532,2011,ncaafb,NCAA Division III,Atlantic Central
2846,2011,ncaafb,NCAA Division III,Atlantic Central
3111,2011,ncaafb,NCAA Division III,Atlantic Central
72,2011,ncaafb,NCAA Division III,CCIW
74,2011,ncaafb,NCAA Division III,CCIW
75,2011,ncaafb,NCAA Division III,CCIW
306,2011,ncaafb,NCAA Division III,CCIW
396,2011,ncaafb,NCAA Division III,CCIW
2042,2011,ncaafb,NCAA Division III,CCIW
2106,2011,ncaafb,NCAA Division III,CCIW
3071,2011,ncaafb,NCAA Division III,CCIW
118,2011,ncaafb,NCAA Division III,Centennial
246,2011,ncaafb,NCAA Division III,Centennial
323,2011,ncaafb,NCAA Division III,Centennial
2175,2011,ncaafb,NCAA Division III,Centennial
2234,2011,ncaafb,NCAA Division III,Centennial
2248,2011,ncaafb,NCAA Division III,Centennial
2422,2011,ncaafb,NCAA Division III,Centennial
2667,2011,ncaafb,NCAA Division III,Centennial
2700,2011,ncaafb,NCAA Division III,Centennial
18,2011,ncaafb,NCAA Division III,Conference of New England
40,2011,ncaafb,NCAA Division III,Conference of New England
109,2011,ncaafb,NCAA Division III,Conference of New England
110,2011,ncaafb,NCAA Division III,Conference of New England
114,2011,ncaafb,NCAA Division III,Conference of New England
274,2011,ncaafb,NCAA Division III,Conference of New England
379,2011,ncaafb,NCAA Division III,Conference of New England
402,2011,ncaafb,NCAA Division III,Conference of New England
452,2011,ncaafb,NCAA Division III,Conference of New England
2557,2011,ncaafb,NCAA Division III,Conference of New England
2702,2011,ncaafb,NCAA Division III,Conference of New England
2776,2011,ncaafb,NCAA Division III,Conference of New England
2884,2011,ncaafb,NCAA Division III,Conference of New England
2909,2011,ncaafb,NCAA Division III,Conference of New England
2967,2011,ncaafb,NCAA Division III,Conference of New England
2972,2011,ncaafb,NCAA Division III,Conference of New England
15,2011,ncaafb,NCAA Division III,ECFC
293,2011,ncaafb,NCAA Division III,ECFC
417,2011,ncaafb,NCAA Division III,ECFC
479,2011,ncaafb,NCAA Division III,ECFC
2280,2011,ncaafb,NCAA Division III,ECFC
81,2011,ncaafb,NCAA Division III,Empire 8
173,2011,ncaafb,NCAA Division III,Empire 8
175,2011,ncaafb,NCAA Division III,Empire 8
365,2011,ncaafb,NCAA Division III,Empire 8
374,2011,ncaafb,NCAA Division III,Empire 8
390,2011,ncaafb,NCAA Division III,Empire 8
2467,2011,ncaafb,NCAA Division III,Empire 8
86,2011,ncaafb,NCAA Division III,Heartland
190,2011,ncaafb,NCAA Division III,Heartland
2023,2011,ncaafb,NCAA Division III,Heartland
2074,2011,ncaafb,NCAA Division III,Heartland
2233,2011,ncaafb,NCAA Division III,Heartland
2262,2011,ncaafb,NCAA Division III,Heartland
2362,2011,ncaafb,NCAA Division III,Heartland
2419,2011,ncaafb,NCAA Division III,Heartland
411,2011,ncaafb,NCAA Division III,Independent DIII
481,2011,ncaafb,NCAA Division III,Independent DIII
2359,2011,ncaafb,NCAA Division III,Independent DIII
2951,2011,ncaafb,NCAA Division III,Independent DIII
174,2011,ncaafb,NCAA Division III,Liberty League
184,2011,ncaafb,NCAA Division III,Liberty League
216,2011,ncaafb,NCAA Division III,Liberty League
237,2011,ncaafb,NCAA Division III,Liberty League
2383,2011,ncaafb,NCAA Division III,Liberty League
2528,2011,ncaafb,NCAA Division III,Liberty League
2749,2011,ncaafb,NCAA Division III,Liberty League
2779,2011,ncaafb,NCAA Division III,Liberty League
126,2011,ncaafb,NCAA Division III,Michigan
354,2011,ncaafb,NCAA Division III,Michigan
2003,2011,ncaafb,NCAA Division III,Michigan
2651,2011,ncaafb,NCAA Division III,Michigan
2790,2011,ncaafb,NCAA Division III,Michigan
2800,2011,ncaafb,NCAA Division III,Michigan
2812,2011,ncaafb,NCAA Division III,Michigan
247,2011,ncaafb,NCAA Division III,Middle Atlantic Conference
388,2011,ncaafb,NCAA Division III,Middle Atlantic Conference
398,2011,ncaafb,NCAA Division III,Middle Atlantic Conference
2015,2011,ncaafb,NCAA Division III,Middle Atlantic Conference
2354,2011,ncaafb,NCAA Division III,Middle Atlantic Conference
2725,2011,ncaafb,NCAA Division III,Middle Atlantic Conference
2808,2011,ncaafb,NCAA Division III,Middle Atlantic Conference
32,2011,ncaafb,NCAA Division III,Midwest
65,2011,ncaafb,NCAA Division III,Midwest
255,2011,ncaafb,NCAA Division III,Midwest
262,2011,ncaafb,NCAA Division III,Midwest
266,2011,ncaafb,NCAA Division III,Midwest
268,2011,ncaafb,NCAA Division III,Midwest
2286,2011,ncaafb,NCAA Division III,Midwest
2832,2011,ncaafb,NCAA Division III,Midwest
2891,2011,ncaafb,NCAA Division III,Midwest
2919,2011,ncaafb,NCAA Division III,Midwest
124,2011,ncaafb,NCAA Division III,Minnesota
133,2011,ncaafb,NCAA Division III,Minnesota
162,2011,ncaafb,NCAA Division III,Minnesota
2101,2011,ncaafb,NCAA Division III,Minnesota
2152,2011,ncaafb,NCAA Division III,Minnesota
2600,2011,ncaafb,NCAA Division III,Minnesota
2802,2011,ncaafb,NCAA Division III,Minnesota
2900,2011,ncaafb,NCAA Division III,Minnesota
2968,2011,ncaafb,NCAA Division III,Minnesota
7,2011,ncaafb,NCAA Division III,NESCAC
33,2011,ncaafb,NCAA Division III,NESCAC
112,2011,ncaafb,NCAA Division III,NESCAC
121,2011,ncaafb,NCAA Division III,NESCAC
336,2011,ncaafb,NCAA Division III,NESCAC
340,2011,ncaafb,NCAA Division III,NESCAC
348,2011,ncaafb,NCAA Division III,NESCAC
2394,2011,ncaafb,NCAA Division III,NESCAC
2731,2011,ncaafb,NCAA Division III,NESCAC
2977,2011,ncaafb,NCAA Division III,NESCAC
2085,2011,ncaafb,NCAA Division III,New Jersey
2442,2011,ncaafb,NCAA Division III,New Jersey
2781,2011,ncaafb,NCAA Division III,New Jersey
2782,2011,ncaafb,NCAA Division III,New Jersey
2818,2011,ncaafb,NCAA Division III,New Jersey
2827,2011,ncaafb,NCAA Division III,New Jersey
2843,2011,ncaafb,NCAA Division III,New Jersey
2871,2011,ncaafb,NCAA Division III,New Jersey
2970,2011,ncaafb,NCAA Division III,New Jersey
3110,2011,ncaafb,NCAA Division III,New Jersey
89,2011,ncaafb,NCAA Division III,North Coast
352,2011,ncaafb,NCAA Division III,North Coast
391,2011,ncaafb,NCAA Division III,North Coast
2018,2011,ncaafb,NCAA Division III,North Coast
2171,2011,ncaafb,NCAA Division III,North Coast
2189,2011,ncaafb,NCAA Division III,North Coast
2274,2011,ncaafb,NCAA Division III,North Coast
2746,2011,ncaafb,NCAA Division III,North Coast
2748,2011,ncaafb,NCAA Division III,North Coast
2980,2011,ncaafb,NCAA Division III,North Coast
267,2011,ncaafb,NCAA Division III,Northern Athletics Collegiate Conference
409,2011,ncaafb,NCAA Division III,Northern Athletics Collegiate Conference
421,2011,ncaafb,NCAA Division III,Northern Athletics Collegiate Conference
2044,2011,ncaafb,NCAA Division III,Northern Athletics Collegiate Conference
2151,2011,ncaafb,NCAA Division III,Northern Athletics Collegiate Conference
2283,2011,ncaafb,NCAA Division III,Northern Athletics Collegiate Conference
